epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
    3,    73,           5.2119,           5.2046,        0.0072667,           5.2046,           6.2511,           212.24,           323.99
    3,    74,           6.1662,           6.1053,         0.060838,           6.1053,           7.5472,           332.01,           511.44
    3,    75,           8.4222,           8.4183,        0.0039194,           8.4183,           9.5748,           141.78,            232.1
    3,    76,           5.1567,           5.1513,        0.0054378,           5.1513,           7.1472,           197.27,           253.37
    3,    77,           10.772,           10.769,        0.0029375,           10.769,           11.758,           52.634,           69.165
    3,    78,           6.9865,           6.9861,        0.0004055,           6.9861,           7.5577,           27.879,           32.719
    3,    79,           9.6492,           9.6488,       0.00043839,           9.6488,           10.532,           57.316,           85.883
    3,    80,           5.0559,           5.0412,         0.014668,           5.0412,            6.837,           276.72,           438.27
    3,    81,           7.1603,           7.1525,        0.0078189,           7.1525,           7.8151,           249.44,           424.01
    3,    82,           6.9669,           6.9568,         0.010167,           6.9568,           8.7988,            258.2,           330.71
    3,    83,            6.622,           6.6167,        0.0052962,           6.6167,           7.2986,           196.46,           388.16
    3,    84,           3.7595,           3.7526,        0.0069786,           3.7526,           4.6689,           370.03,           661.17
    3,    85,           7.3046,           7.2996,        0.0050215,           7.2996,           9.0171,           138.42,              219
    3,    86,           6.4098,           6.4068,        0.0030021,           6.4068,           7.0165,           199.22,           414.64
    3,    87,           5.9187,           5.9164,        0.0023616,           5.9164,           6.7052,           177.53,           319.43
    3,    88,           6.8348,           6.8299,        0.0048736,           6.8299,           7.7751,           87.021,           124.96
    3,    89,           6.1422,             6.13,         0.012263,             6.13,            6.881,           193.83,           260.89
    3,    90,           4.8432,           4.8314,          0.01183,           4.8314,           5.9752,           543.16,           713.81
    3,    91,           6.2622,           6.2585,        0.0037251,           6.2585,           7.3639,           213.95,           454.44
    3,    92,           7.9187,           7.9155,         0.003241,           7.9155,           9.7816,           106.87,           170.81
    3,    93,           5.0816,           5.0778,          0.00378,           5.0778,           6.5011,           252.71,           515.22
    3,    94,           5.0627,           5.0538,        0.0088606,           5.0538,           6.3373,           363.56,           556.14
    3,    95,           5.0184,           5.0105,        0.0079432,           5.0105,           5.7393,           435.12,           587.91
    3,    96,            8.349,           8.3485,       0.00050143,           8.3485,           8.5458,           29.914,           38.156
    3,    97,           7.3527,           7.3476,        0.0050762,           7.3476,           8.3149,           35.572,           50.344
    3,    98,           4.6606,           4.6565,        0.0041466,           4.6565,           6.3162,           220.59,           315.72
    3,    99,           5.6691,           5.6657,        0.0034095,           5.6657,           7.2718,            158.4,           270.14
    3,   100,           7.3468,            7.339,        0.0077667,            7.339,           9.0186,           89.736,           127.16
